"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"50 - 59","NE",202044,352,888,0.17,17,25447,1383.27,3489.61,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202045,325,1213,0.169,16.9,25447,1277.16,4766.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202046,213,1426,0.17,17,25447,837.03,5603.8,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202047,122,1548,0.155,15.5,25447,479.43,6083.23,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202048,106,1654,0.178,17.8,25447,416.55,6499.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202049,72,1726,0.142,14.2,25447,282.94,6782.72,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202050,77,1803,0.179,17.9,25447,302.59,7085.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202051,71,1874,0.198,19.8,25447,279.01,7364.33,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202052,63,1937,0.175,17.5,25447,247.57,7611.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202053,88,2025,0.201,20.1,25447,345.82,7957.72,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202101,80,2105,0.167,16.7,25447,314.38,8272.09,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202102,72,2177,0.212,21.2,25447,282.94,8555.04,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202103,43,2220,0.167,16.7,25447,168.98,8724.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202104,42,2262,0.181,18.1,25447,165.05,8889.06,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202105,39,2301,0.181,18.1,25447,153.26,9042.32,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202106,37,2338,0.125,12.5,25447,145.4,9187.72,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202107,40,2378,0.118,11.8,25447,157.19,9344.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NE",202108,37,2415,0.143,14.3,25447,145.4,9490.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","NE",202109,37,2452,0.215,21.5,25447,145.4,9635.71,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","NE",202110,33,2485,0.153,15.3,25447,129.68,9765.39,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","NE",202111,23,2508,0.099,9.9,25447,90.38,9855.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","NE",202112,13,2521,0.159,15.9,25447,51.09,9906.87,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202009,0,0,NA,NA,7265,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202010,1,1,1,100,7265,13.76,13.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202011,5,6,0.5,50,7265,68.82,82.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202012,10,16,0.312,31.2,7265,137.65,220.23,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202013,10,26,0.333,33.3,7265,137.65,357.88,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202014,4,30,0.222,22.2,7265,55.06,412.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202015,4,34,0.267,26.7,7265,55.06,468,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202016,0,34,0,0,7265,0,468,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202017,1,35,0.333,33.3,7265,13.76,481.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202018,0,35,0,0,7265,0,481.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202019,1,36,0.2,20,7265,13.76,495.53,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202020,1,37,0.25,25,7265,13.76,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202021,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202022,0,37,0,0,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202023,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NW",202024,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202025,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202026,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202027,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202028,0,37,0,0,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202029,0,37,0,0,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202030,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202031,0,37,0,0,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202032,0,37,0,0,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202033,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202034,0,37,NA,NA,7265,0,509.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202035,1,38,0.5,50,7265,13.76,523.06,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202036,1,39,0.2,20,7265,13.76,536.82,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202037,0,39,0,0,7265,0,536.82,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202038,1,40,1,100,7265,13.76,550.58,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202039,1,41,0.25,25,7265,13.76,564.35,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","NW",202040,5,46,0.294,29.4,7265,68.82,633.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202041,5,51,0.114,11.4,7265,68.82,702,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202042,13,64,0.228,22.8,7265,178.94,880.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202043,22,86,0.234,23.4,7265,302.82,1183.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202044,33,119,0.236,23.6,7265,454.23,1637.99,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202045,45,164,0.274,27.4,7265,619.41,2257.4,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202046,18,182,0.164,16.4,7265,247.76,2505.16,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202047,18,200,0.243,24.3,7265,247.76,2752.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202048,13,213,0.188,18.8,7265,178.94,2931.87,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202049,19,232,0.167,16.7,7265,261.53,3193.39,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202050,27,259,0.25,25,7265,371.64,3565.04,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202051,26,285,0.218,21.8,7265,357.88,3922.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202052,23,308,0.235,23.5,7265,316.59,4239.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202053,17,325,0.136,13.6,7265,234,4473.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202101,16,341,0.138,13.8,7265,220.23,4693.74,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202102,18,359,0.207,20.7,7265,247.76,4941.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202103,21,380,0.223,22.3,7265,289.06,5230.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202104,7,387,0.123,12.3,7265,96.35,5326.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202105,11,398,0.229,22.9,7265,151.41,5478.32,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202106,2,400,0.057,5.7,7265,27.53,5505.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202107,5,405,0.152,15.2,7265,68.82,5574.67,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","NW",202108,3,408,0.167,16.7,7265,41.29,5615.97,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","NW",202109,8,416,0.222,22.2,7265,110.12,5726.08,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","NW",202110,5,421,0.132,13.2,7265,68.82,5794.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","NW",202111,4,425,0.1,10,7265,55.06,5849.97,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","NW",202112,4,429,0.222,22.2,7265,55.06,5905.02,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202009,0,0,NA,NA,6131,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202010,0,0,NA,NA,6131,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202011,2,2,0.133,13.3,6131,32.62,32.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202012,3,5,0.3,30,6131,48.93,81.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202013,2,7,0.143,14.3,6131,32.62,114.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202014,3,10,0.214,21.4,6131,48.93,163.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202015,0,10,0,0,6131,0,163.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202016,0,10,0,0,6131,0,163.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202017,5,15,0.625,62.5,6131,81.55,244.66,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202018,2,17,0.333,33.3,6131,32.62,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202019,0,17,NA,NA,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202020,0,17,NA,NA,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202021,0,17,0,0,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202022,0,17,NA,NA,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202023,0,17,NA,NA,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","OW",202024,0,17,NA,NA,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202025,0,17,NA,NA,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202026,0,17,0,0,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202027,0,17,0,0,6131,0,277.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202028,1,18,0.25,25,6131,16.31,293.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202029,1,19,0.5,50,6131,16.31,309.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202030,0,19,0,0,6131,0,309.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202031,0,19,0,0,6131,0,309.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202032,1,20,0.5,50,6131,16.31,326.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202033,0,20,NA,NA,6131,0,326.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202034,1,21,0.143,14.3,6131,16.31,342.52,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202035,0,21,0,0,6131,0,342.52,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202036,1,22,1,100,6131,16.31,358.83,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202037,0,22,0,0,6131,0,358.83,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202038,2,24,0.4,40,6131,32.62,391.45,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202039,2,26,0.286,28.6,6131,32.62,424.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","OW",202040,0,26,0,0,6131,0,424.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202041,7,33,0.163,16.3,6131,114.17,538.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202042,15,48,0.195,19.5,6131,244.66,782.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202043,20,68,0.217,21.7,6131,326.21,1109.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202044,22,90,0.175,17.5,6131,358.83,1467.95,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202045,32,122,0.246,24.6,6131,521.94,1989.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202046,21,143,0.129,12.9,6131,342.52,2332.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202047,23,166,0.165,16.5,6131,375.14,2707.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202048,12,178,0.118,11.8,6131,195.73,2903.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202049,18,196,0.214,21.4,6131,293.59,3196.87,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202050,11,207,0.157,15.7,6131,179.42,3376.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202051,21,228,0.28,28,6131,342.52,3718.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202052,22,250,0.367,36.7,6131,358.83,4077.64,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202053,14,264,0.246,24.6,6131,228.35,4305.99,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202101,16,280,0.229,22.9,6131,260.97,4566.95,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202102,25,305,0.287,28.7,6131,407.76,4974.72,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202103,15,320,0.224,22.4,6131,244.66,5219.38,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202104,6,326,0.231,23.1,6131,97.86,5317.24,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202105,7,333,0.175,17.5,6131,114.17,5431.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202106,8,341,0.205,20.5,6131,130.48,5561.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202107,7,348,0.152,15.2,6131,114.17,5676.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","OW",202108,1,349,0.053,5.3,6131,16.31,5692.38,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","OW",202109,6,355,0.2,20,6131,97.86,5790.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","OW",202110,3,358,0.083,8.3,6131,48.93,5839.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","OW",202111,3,361,0.086,8.6,6131,48.93,5888.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","OW",202112,1,362,0.125,12.5,6131,16.31,5904.42,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
